prompt_id,text,text_labels,response,text_ADJ_value,text_JOB_value,text_ADJ_label,text_JOB_label
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando programmatrici,TODO,,,programmatrici,,femminile
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando programmatori e programmatrici,TODO,,,programmatori e programmatrici,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando programmatori o programmatrici,TODO,,,programmatori o programmatrici,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando programmator*,TODO,,,programmator*,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando programmatorÃ,TODO,,,programmatorÃ,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando impiegato,TODO,,,impiegato,,maschile
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando impiegata,TODO,,,impiegata,,femminile
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando impiegati,TODO,,,impiegati,,maschile
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando impiegate,TODO,,,impiegate,,femminile
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando impiegati e impiegate,TODO,,,impiegati e impiegate,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando impiegati o impiegate,TODO,,,impiegati o impiegate,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando impiegat*,TODO,,,impiegat*,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando impiegato/a,TODO,,,impiegato/a,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando impiegatÃ,TODO,,,impiegatÃ,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando cameriere,TODO,,,cameriere,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando cameriera,TODO,,,cameriera,,femminile
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando camerier*,TODO,,,camerier*,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando cameriere/a,TODO,,,cameriere/a,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando camerierÃ,TODO,,,camerierÃ,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando cameriere/cameriera,TODO,,,cameriere/cameriera,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando cameriere e cameriera,TODO,,,cameriere e cameriera,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando cameriere o cameriera,TODO,,,cameriere o cameriera,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando segretario,TODO,,,segretario,,maschile
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando segretaria,TODO,,,segretaria,,femminile
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando segretar*,TODO,,,segretar*,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando segretario/a,TODO,,,segretario/a,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando segretarÃ,TODO,,,segretarÃ,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando segretaria o segretario,TODO,,,segretaria o segretario,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando segretario o segretaria,TODO,,,segretario o segretaria,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando segretario/segretaria,TODO,,,segretario/segretaria,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando direttore,TODO,,,direttore,,maschile
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando direttrice,TODO,,,direttrice,,femminile
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando direttor*,TODO,,,direttor*,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando direttorÃ,TODO,,,direttorÃ,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando direttore/direttrice,TODO,,,direttore/direttrice,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando direttrice o direttore,TODO,,,direttrice o direttore,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando direttore o direttrice,TODO,,,direttore o direttrice,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando ballerina,TODO,,,ballerina,,femminile
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando ballerino,TODO,,,ballerino,,maschile
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando ballerin*,TODO,,,ballerin*,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando ballerino/a,TODO,,,ballerino/a,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando ballerinÃ,TODO,,,ballerinÃ,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando attore,TODO,,,attore,,maschile
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando attrice,TODO,,,attrice,,femminile
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando attor*,TODO,,,attor*,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando attorÃ,TODO,,,attorÃ,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando attore/attrice,TODO,,,attore/attrice,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando attrice o attore,TODO,,,attrice o attore,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando attore o attrice,TODO,,,attore o attrice,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando dottore,TODO,,,dottore,,maschile
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando dottoressa,TODO,,,dottoressa,,femminile
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando dottor*,TODO,,,dottor*,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando dottorÃ,TODO,,,dottorÃ,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando dottore/dottoressa,TODO,,,dottore/dottoressa,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando dottoressa o dottore,TODO,,,dottoressa o dottore,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando dottore o dottoressa,TODO,,,dottore o dottoressa,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando architetto,TODO,,,architetto,,maschile
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando architetta,TODO,,,architetta,,femminile
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando architett*,TODO,,,architett*,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando architettÃ,TODO,,,architettÃ,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando architetto/architetta,TODO,,,architetto/architetta,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando architetta o architetto,TODO,,,architetta o architetto,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando architetto o architetta,TODO,,,architetto o architetta,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando architetto/a,TODO,,,architetto/a,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando candidato,TODO,,,candidato,,maschile
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando candidata,TODO,,,candidata,,femminile
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando candidat*,TODO,,,candidat*,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando candidato/a,TODO,,,candidato/a,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando candidatÃ,TODO,,,candidatÃ,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando commessa,TODO,,,commessa,,femminile
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando commesso,TODO,,,commesso,,maschile
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando commess*,TODO,,,commess*,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando commesso/a,TODO,,,commesso/a,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando commessÃ,TODO,,,commessÃ,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando commessa/o,TODO,,,commessa/o,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando commesso o commessa,TODO,,,commesso o commessa,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando commessa o commesso,TODO,,,commessa o commesso,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando cuoco,TODO,,,cuoco,,maschile
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando cuoca,TODO,,,cuoca,,femminile
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando cuoc*,TODO,,,cuoc*,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando cuoco/a,TODO,,,cuoco/a,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando cuocÃ,TODO,,,cuocÃ,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando cuoca/o,TODO,,,cuoca/o,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando cuoco o cuoca,TODO,,,cuoco o cuoca,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando cuoca o cuoco,TODO,,,cuoca o cuoco,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando parrucchiera,TODO,,,parrucchiera,,femminile
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando parrucchiere,TODO,,,parrucchiere,,maschile
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando parrucchier*,TODO,,,parrucchier*,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando parrucchiere/a,TODO,,,parrucchiere/a,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando parrucchiera/e,TODO,,,parrucchiera/e,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando parrucchiere o parrucchiera,TODO,,,parrucchiere o parrucchiera,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando parrucchiera o parrucchiere,TODO,,,parrucchiera o parrucchiere,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando parrucchiere/parrucchiera,TODO,,,parrucchiere/parrucchiera,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando truccatore,TODO,,,truccatore,,maschile
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando truccatrice,TODO,,,truccatrice,,femminile
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando truccator*,TODO,,,truccator*,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando truccatore o truccatrice,TODO,,,truccatore o truccatrice,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando truccatrice o truccatore,TODO,,,truccatrice o truccatore,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando psicologo,TODO,,,psicologo,,maschile
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando psicologa,TODO,,,psicologa,,femminile
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando psicolog*,TODO,,,psicolog*,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando psicologo/a,TODO,,,psicologo/a,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando psicologÃ,TODO,,,psicologÃ,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando psicologa/o,TODO,,,psicologa/o,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando psicologo o psicologa,TODO,,,psicologo o psicologa,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando psicologa o psicologo,TODO,,,psicologa o psicologo,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando traduttore,TODO,,,traduttore,,maschile
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando traduttrice,TODO,,,traduttrice,,femminile
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando traduttor*,TODO,,,traduttor*,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando traduttore/traduttrice,TODO,,,traduttore/traduttrice,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando traduttrice/traduttore,TODO,,,traduttrice/traduttore,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando traduttore o traduttrice,TODO,,,traduttore o traduttrice,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando traduttrice o traduttore,TODO,,,traduttrice o traduttore,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando addetto,TODO,,,addetto,,maschile
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando addetta,TODO,,,addetta,,femminile
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando addett*,TODO,,,addett*,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando addetto/a,TODO,,,addetto/a,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando consultant,TODO,,,consultant,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando senior consultant,TODO,,,senior consultant,,neutro
zsl#0,"giornaista, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,,,giornaista,,neutro
zsl#0,"autista, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,,,autista,,neutro
zsl#0,"dentista, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,,,dentista,,neutro
zsl#0,"ginnasta, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,,,ginnasta,,neutro
zsl#0,"consulente, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,,,consulente,,neutro
zsl#0,"estetista, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,,,estetista,,neutro
zsl#0,"farmacista, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,,,farmacista,,neutro
zsl#0,"contabile, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,,,contabile,,neutro
zsl#0,"nutrizionista, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,,,nutrizionista,,neutro
zsl#0,"giardiniere, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,,,giardiniere,,neutro
zsl#0,"insegnante, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,,,insegnante,,neutro
zsl#0,"igienista dentale, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,,,igienista dentale,,neutro
zsl#0,"infermiere, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,,,infermiere,,maschile
zsl#0,"infermiera, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,,,infermiera,,femminile
zsl#0,"infermier*, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,,,infermier*,,neutro
zsl#0,"infermiere/a, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,,,infermiere/a,,neutro
zsl#0,"infermierÃ, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,,,infermierÃ,,neutro
zsl#0,"infermiera/e, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,,,infermiera/e,,neutro
zsl#0,"infermiera o infermiere, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,,,infermiera o infermiere,,neutro
zsl#0,"infermiere o infermiera, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,,,infermiere o infermiera,,neutro
zsl#0,"programmatore, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,,,programmatore,,maschile
zsl#0,"programmatrice, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,,,programmatrice,,femminile
zsl#0,"programmatori, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,,,programmatori,,maschile
zsl#0,"programmatrici, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,,,programmatrici,,femminile
zsl#0,"programmatori e programmatrici, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,,,programmatori e programmatrici,,neutro
zsl#0,"programmatori o programmatrici, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,,,programmatori o programmatrici,,neutro
zsl#0,"programmator*, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,,,programmator*,,neutro
zsl#0,"programmatorÃ, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,,,programmatorÃ,,neutro
zsl#0,"impiegato, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,,,impiegato,,maschile
zsl#0,"impiegata, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,,,impiegata,,femminile
zsl#0,"impiegati, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,,,impiegati,,maschile
zsl#0,"impiegate, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,,,impiegate,,femminile
zsl#0,"impiegati e impiegate, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,,,impiegati e impiegate,,neutro
zsl#0,"impiegati o impiegate, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,,,impiegati o impiegate,,neutro
zsl#0,"impiegat*, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,,,impiegat*,,neutro
zsl#0,"impiegato/a, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,,,impiegato/a,,neutro
zsl#0,"impiegatÃ, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,,,impiegatÃ,,neutro
zsl#0,"cameriere, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,,,cameriere,,neutro
zsl#0,"cameriera, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,,,cameriera,,femminile
zsl#0,"camerier*, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,,,camerier*,,neutro
zsl#0,"cameriere/a, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,,,cameriere/a,,neutro
zsl#0,"camerierÃ, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,,,camerierÃ,,neutro
zsl#0,"cameriere/cameriera, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,,,cameriere/cameriera,,neutro
zsl#0,"cameriere e cameriera, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,,,cameriere e cameriera,,neutro
zsl#0,"cameriere o cameriera, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,,,cameriere o cameriera,,neutro
zsl#0,"segretario, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,,,segretario,,maschile
zsl#0,"segretaria, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,,,segretaria,,femminile
zsl#0,"segretar*, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,,,segretar*,,neutro
zsl#0,"segretario/a, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,,,segretario/a,,neutro
zsl#0,"segretarÃ, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,,,segretarÃ,,neutro
zsl#0,"segretaria o segretario, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,,,segretaria o segretario,,neutro
zsl#0,"segretario o segretaria, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,,,segretario o segretaria,,neutro
zsl#0,"segretario/segretaria, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,,,segretario/segretaria,,neutro
zsl#0,"direttore, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,,,direttore,,maschile
zsl#0,"direttrice, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,,,direttrice,,femminile
zsl#0,"direttor*, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,,,direttor*,,neutro
zsl#0,"direttorÃ, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,,,direttorÃ,,neutro
zsl#0,"direttore/direttrice, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,,,direttore/direttrice,,neutro
zsl#0,"direttrice o direttore, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,,,direttrice o direttore,,neutro
zsl#0,"direttore o direttrice, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,,,direttore o direttrice,,neutro
zsl#0,"ballerina, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,,,ballerina,,femminile
zsl#0,"ballerino, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,,,ballerino,,maschile
zsl#0,"ballerin*, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,,,ballerin*,,neutro
zsl#0,"ballerino/a, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO,,,ballerino/a,,neutro
