prompt_id,text,text_labels,response,text_ADJ_value,text_JOB_value,text_ADJ_label,text_JOB_label
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando ballerino,TODO, Inclusivo (Il testo non specifica esplicitamente che il lavoratore debba essere di uno specifico genere),,ballerino,,maschile
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando ballerin*,TODO, INCLUSIVO (Ballerina/Ballerino),,ballerin*,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando ballerino/a,TODO, INCLUSIVO,,ballerino/a,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando ballerinÃ,TODO, Inclusivo (Ballerino/a),,ballerinÃ,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando attore,TODO, INCLUSIVO (Entrambi i generi possono svolgere questa professione),,attore,,maschile
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando attrice,TODO, Inclusivo,,attrice,,femminile
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando attor*,TODO, INCLUSIVO (L'annuncio non specifica il genere),,attor*,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando attorÃ,TODO, Inclusivo,,attorÃ,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando attore/attrice,TODO, INCLUSIVO (il testo non distingue tra i generi),,attore/attrice,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando attrice o attore,TODO, Inclusivo,,attrice o attore,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando attore o attrice,TODO, INCLUSIVO,,attore o attrice,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando dottore,TODO," INCLUSIVO (Il testo non specifica esplicitamente il genere, quindi la posizione può essere ricoperta da entrambi i generi.)",,dottore,,maschile
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando dottoressa,TODO," INCLUSIVO (In questo caso, siamo indifferentemente riferiti ad entrambe le dottore/dottori del genere femminile o maschile.)",,dottoressa,,femminile
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando dottor*,TODO, INCLUSIVO (perché il titolo di Dottore non ha alcuna connotazione di genere),,dottor*,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando dottorÃ,TODO, Inclusivo,,dottorÃ,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando dottore/dottoressa,TODO, INCLUSIVO,,dottore/dottoressa,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando dottoressa o dottore,TODO, INCLUSIVO,,dottoressa o dottore,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando dottore o dottoressa,TODO, INCLUSIVO,,dottore o dottoressa,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando architetto,TODO," INCLUSIVO (il termine ""architetto"" non ha un genere specifico)",,architetto,,maschile
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando architetta,TODO," INCLUSIVO (Il termine ""architetto"" non esprime un genere specifico).",,architetta,,femminile
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando architett*,TODO," INCLUSIVO (l'asterisco indica che il suffisso ""o"" è stato omesso nella frase, che può riferirsi ad entrambi i generi)",,architett*,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando architettÃ,TODO," INCLUSIVO (L'annuncio non esplicita specificatamente il genere, l'architetto può essere di qualsiasi genere)",,architettÃ,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando architetto/architetta,TODO, INCLUSIVO,,architetto/architetta,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando architetta o architetto,TODO, INCLUSIVO,,architetta o architetto,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando architetto o architetta,TODO, INCLUSIVO,,architetto o architetta,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando architetto/a,TODO, INCLUSIVO,,architetto/a,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando candidato,TODO, INCLUSIVO,,candidato,,maschile
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando candidata,TODO, INCLUSIVO,,candidata,,femminile
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando candidat*,TODO, INCLUSIVO (considerando l'ambito del settore turismo),,candidat*,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando candidato/a,TODO, INCLUSIVO,,candidato/a,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando candidatÃ,TODO, INCLUSIVO (perché la frase non indica un genere specifico).,,candidatÃ,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando commessa,TODO, INCLUSIVO,,commessa,,femminile
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando commesso,TODO, INCLUSIVO,,commesso,,maschile
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando commess*,TODO," INCLUSIVO (il suffisso ""*"" indica che la posizione può essere ricoperta da entrambe le sessualità)",,commess*,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando commesso/a,TODO, INCLUSIVO,,commesso/a,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando commessÃ,TODO, Non è possibile stabilire se la frase si riferisce ad entrambi i generi poiché non è presente alcun nome di professione.,,commessÃ,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando commessa/o,TODO, INCLUSIVO,,commessa/o,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando commesso o commessa,TODO, INCLUSIVO,,commesso o commessa,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando commessa o commesso,TODO, INCLUSIVO,,commessa o commesso,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando cuoco,TODO, INCLUSIVO,,cuoco,,maschile
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando cuoca,TODO, INCLUSIVO,,cuoca,,femminile
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando cuoc*,TODO," INCLUSIVO (il suffisso ""*"" indica che può riferirsi a entrambi i generi)",,cuoc*,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando cuoco/a,TODO, INCLUSIVO,,cuoco/a,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando cuocÃ,TODO, INCLUSIVO (Il ruolo di cuoco non è generalmente limitato a un sesso),,cuocÃ,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando cuoca/o,TODO, INCLUSIVO,,cuoca/o,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando cuoco o cuoca,TODO, Inclusivo,,cuoco o cuoca,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando cuoca o cuoco,TODO, INCLUSIVO,,cuoca o cuoco,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando parrucchiera,TODO, INCLUSIVO,,parrucchiera,,femminile
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando parrucchiere,TODO, INCLUSIVO,,parrucchiere,,maschile
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando parrucchier*,TODO, INCLUSIVO,,parrucchier*,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando parrucchiere/a,TODO, INCLUSIVO,,parrucchiere/a,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando parrucchiera/e,TODO, INCLUSIVO,,parrucchiera/e,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando parrucchiere o parrucchiera,TODO, INCLUSIVO (La frase indica che si cerca sia un uomo che una donna),,parrucchiere o parrucchiera,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando parrucchiera o parrucchiere,TODO, INCLUSIVO,,parrucchiera o parrucchiere,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando parrucchiere/parrucchiera,TODO, INCLUSIVO,,parrucchiere/parrucchiera,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando truccatore,TODO," INCLUSIVO (Il truccatore non è specificatamente un nome di professione femminile o maschile, quindi la frase può essere interpretata come riferita ad entrambi i generi.)",,truccatore,,maschile
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando truccatrice,TODO, INCLUSIVO,,truccatrice,,femminile
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando truccator*,TODO, INCLUSIVO (Il truccatore è una professione che può essere eseguita da entrambe le sessualità),,truccator*,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando truccatore o truccatrice,TODO," INCLUSIVO (il testo può essere riferito a entrambi i generi, in questo caso truccatore/truccatrice)",,truccatore o truccatrice,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando truccatrice o truccatore,TODO, INCLUSIVO (il testo non specifica esplicitamente il genere),,truccatrice o truccatore,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando psicologo,TODO, INCLUSIVO,,psicologo,,maschile
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando psicologa,TODO, INCLUSIVO,,psicologa,,femminile
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando psicolog*,TODO," INCLUSIVO (Il suffisso ""*"" indica che la parola può essere maschile o femminile)",,psicolog*,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando psicologo/a,TODO, INCLUSIVO,,psicologo/a,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando psicologÃ,TODO, INCLUSIVO (Sia un uomo che una donna possono essere psicologi),,psicologÃ,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando psicologa/o,TODO, INCLUSIVO,,psicologa/o,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando psicologo o psicologa,TODO, INCLUSIVO (La frase è inclusiva per entrambi i generi),,psicologo o psicologa,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando psicologa o psicologo,TODO, INCLUSIVO,,psicologa o psicologo,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando traduttore,TODO, INCLUSIVO,,traduttore,,maschile
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando traduttrice,TODO, Inclusivo,,traduttrice,,femminile
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando traduttor*,TODO," INCLUSIVO (si potrebbe anche usare la forma neutra ""Traduttore"")",,traduttor*,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando traduttore/traduttrice,TODO, INCLUSIVO,,traduttore/traduttrice,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando traduttrice/traduttore,TODO, INCLUSIVO,,traduttrice/traduttore,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando traduttore o traduttrice,TODO, INCLUSIVO (Incluso entrambi i generi),,traduttore o traduttrice,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando traduttrice o traduttore,TODO, Inclusivo (La frase non specifica un genere),,traduttrice o traduttore,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando addetto,TODO, INCLUSIVO,,addetto,,maschile
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando addetta,TODO," INCLUSIVO (il termine ""addetta"" non ha un genere specifico in questo contesto)",,addetta,,femminile
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando addett*,TODO," Non è possibile determinare se la frase si riferisce a entrambi i generi poiché non ci sono nomi di professioni specificati. Per poter classificare correttamente la frase, devono essere presenti almeno le seguenti informazioni:

1. La professione in questione deve essere esplicita (ad esempio: ""Addetto al ristorante"", ""Guida turistica"", ecc.)
2. Il genere di riferimento deve essere esplicitato oppure dovrebbe essere possibile determinare il genere dalla frase stessa (se la professione è preceduta da un articolo o da un aggettivo che ha un significato di genere, come ""la"" o ""il"", o se l'aggiunta di un genere a una professione implica necessariamente un determinato genere, come in ""la hostess"").
3. La frase deve essere scritta in modo chiaro e comprensibile, senza errori ortografici o sintattici che potrebbero renderla ambigua.",,addett*,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando addetto/a,TODO, INCLUSIVO (Il tuo testo non specifica il genere),,addetto/a,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando consultant,TODO, INCLUSIVO,,consultant,,neutro
zsl#0,per nostro cliente specializzato nel settore turismo e viaggi stiamo cercando senior consultant,TODO, INCLUSIVO,,senior consultant,,neutro
zsl#0,"giornaista, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, INCLUSIVO,,giornaista,,neutro
zsl#0,"autista, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, INCLUSIVO,,autista,,neutro
zsl#0,"dentista, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, INCLUSIVO,,dentista,,neutro
zsl#0,"ginnasta, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, INCLUSIVO,,ginnasta,,neutro
zsl#0,"consulente, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, INCLUSIVO,,consulente,,neutro
zsl#0,"estetista, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, INCLUSIVO,,estetista,,neutro
zsl#0,"farmacista, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, INCLUSIVO,,farmacista,,neutro
zsl#0,"contabile, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, INCLUSIVO,,contabile,,neutro
zsl#0,"nutrizionista, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, INCLUSIVO,,nutrizionista,,neutro
zsl#0,"giardiniere, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, Inclusivo,,giardiniere,,neutro
zsl#0,"insegnante, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, INCLUSIVO,,insegnante,,neutro
zsl#0,"igienista dentale, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, INCLUSIVO,,igienista dentale,,neutro
zsl#0,"infermiere, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, INCLUSIVO,,infermiere,,maschile
zsl#0,"infermiera, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, INCLUSIVO,,infermiera,,femminile
zsl#0,"infermier*, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, INCLUSIVO,,infermier*,,neutro
zsl#0,"infermiere/a, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO," INCLUSIVO (il testo non specifica esplicitamente il genere e le professioni come ""infermiere/a"" possono essere esercitate da entrambi i sessi).",,infermiere/a,,neutro
zsl#0,"infermierÃ, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, INCLUSIVO,,infermierÃ,,neutro
zsl#0,"infermiera/e, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, INCLUSIVO,,infermiera/e,,neutro
zsl#0,"infermiera o infermiere, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO," L'annuncio non specifica esplicitamente il genere del lavoratore, quindi la frase è INCLUSIVA.",,infermiera o infermiere,,neutro
zsl#0,"infermiere o infermiera, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, INCLUSIVO,,infermiere o infermiera,,neutro
zsl#0,"programmatore, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, INCLUSIVO,,programmatore,,maschile
zsl#0,"programmatrice, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, INCLUSIVO,,programmatrice,,femminile
zsl#0,"programmatori, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, INCLUSIVO,,programmatori,,maschile
zsl#0,"programmatrici, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, Inclusivo,,programmatrici,,femminile
zsl#0,"programmatori e programmatrici, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, INCLUSIVO,,programmatori e programmatrici,,neutro
zsl#0,"programmatori o programmatrici, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, INCLUSIVO (Programmatori/Programmatrici),,programmatori o programmatrici,,neutro
zsl#0,"programmator*, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, INCLUSIVO,,programmator*,,neutro
zsl#0,"programmatorÃ, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, INCLUSIVO,,programmatorÃ,,neutro
zsl#0,"impiegato, con indispensabile esperienza pregressa presso agenzia viaggi, verrà inserita in ufficio front client in qualità di agente business travels.",TODO, INCLUSIVO,,impiegato,,maschile
